date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:22:02	6224/6224	---M--	200	added ('OK')	image/gif	etag:%22572cabb6-1850%22	http://shop.azelab.com/images/mediaelementplayer/loading.gif	D:/NODEJS/Shop/shop.azelab.com/images/mediaelementplayer/loading.gif	(from http://shop.azelab.com/css/style.css)
11:22:02	10344/10344	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22572cabb5-2868%22	http://shop.azelab.com/images/mediaelementplayer/controls.svg	D:/NODEJS/Shop/shop.azelab.com/images/mediaelementplayer/controls.svg	(from http://shop.azelab.com/css/style.css)
11:22:02	1892/1892	---M--	200	added ('OK')	image/png	etag:%22572cabb5-764%22	http://shop.azelab.com/images/mediaelementplayer/controls.png	D:/NODEJS/Shop/shop.azelab.com/images/mediaelementplayer/controls.png	(from http://shop.azelab.com/css/style.css)
11:22:03	1420/1420	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2258c-571ce8512b212%22	http://shop.azelab.com/images/stars-rating-home-v2.png	D:/NODEJS/Shop/shop.azelab.com/images/stars-rating-home-v2.png	(from http://shop.azelab.com/css/style.css)
11:22:04	1420/1420	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2258c-571ce8512b212%22	http://shop.azelab.com/images/stars-rating-home-v4.png	D:/NODEJS/Shop/shop.azelab.com/images/stars-rating-home-v4.png	(from http://shop.azelab.com/css/style.css)
11:22:44	35514/35514	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22572cab37-8aba%22	http://shop.azelab.com/fonts/fonts/Simple-Line-Icons.eot	D:/NODEJS/Shop/shop.azelab.com/fonts/fonts/Simple-Line-Icons.eot	(from http://shop.azelab.com/fonts/simple-line-icons.css)
11:22:49	59324/59324	---M--	200	added ('OK')	font/woff	etag:%22572cab3a-e7bc%22	http://shop.azelab.com/fonts/fonts/Simple-Line-Icons.woff	D:/NODEJS/Shop/shop.azelab.com/fonts/fonts/Simple-Line-Icons.woff	(from http://shop.azelab.com/fonts/simple-line-icons.css)
11:22:50	35514/35514	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22572cab37-8aba%22	http://shop.azelab.com/fonts/fonts/Simple-Line-Icons.eot?	D:/NODEJS/Shop/shop.azelab.com/fonts/fonts/Simple-Line-Iconsd41d.eot	(from http://shop.azelab.com/fonts/simple-line-icons.css)
11:22:53	179404/179404	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22572cab3a-2bccc%22	http://shop.azelab.com/fonts/fonts/Simple-Line-Icons.svg	D:/NODEJS/Shop/shop.azelab.com/fonts/fonts/Simple-Line-Icons.svg	(from http://shop.azelab.com/fonts/simple-line-icons.css)
11:22:56	35304/35304	---M--	200	added ('OK')	application/octet-stream	etag:%22572cab39-89e8%22	http://shop.azelab.com/fonts/fonts/Simple-Line-Icons.ttf	D:/NODEJS/Shop/shop.azelab.com/fonts/fonts/Simple-Line-Icons.ttf	(from http://shop.azelab.com/fonts/simple-line-icons.css)
11:23:03	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22572cab34-e8b4%22	http://shop.azelab.com/fonts/fonts/ElegantIcons.eot	D:/NODEJS/Shop/shop.azelab.com/fonts/fonts/ElegantIcons.eot	(from http://shop.azelab.com/fonts/elegant-icons.css)
11:23:06	63664/63664	---M--	200	added ('OK')	font/woff	etag:%22572cab36-f8b0%22	http://shop.azelab.com/fonts/fonts/ElegantIcons.woff	D:/NODEJS/Shop/shop.azelab.com/fonts/fonts/ElegantIcons.woff	(from http://shop.azelab.com/fonts/elegant-icons.css)
11:23:13	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22572cab34-e8b4%22	http://shop.azelab.com/fonts/fonts/ElegantIcons.eot?	D:/NODEJS/Shop/shop.azelab.com/fonts/fonts/ElegantIconsd41d.eot	(from http://shop.azelab.com/fonts/elegant-icons.css)
11:23:17	277297/277297	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22572cab36-43b31%22	http://shop.azelab.com/fonts/fonts/ElegantIcons.svg	D:/NODEJS/Shop/shop.azelab.com/fonts/fonts/ElegantIcons.svg	(from http://shop.azelab.com/fonts/elegant-icons.css)
11:23:17	59388/59388	---M--	200	added ('OK')	application/octet-stream	etag:%22572cab35-e7fc%22	http://shop.azelab.com/fonts/fonts/ElegantIcons.ttf	D:/NODEJS/Shop/shop.azelab.com/fonts/fonts/ElegantIcons.ttf	(from http://shop.azelab.com/fonts/elegant-icons.css)
11:23:17	4617/4617	---MCZ	200	added ('OK')	text/css	etag:W/%22574874d3-1209%22	http://shop.azelab.com/css/coming-soon.css	D:/NODEJS/Shop/shop.azelab.com/css/coming-soon.css	(from http://shop.azelab.com/coming-soon.html)
11:23:18	1249/1249	---MCZ	200	added ('OK')	application/javascript	etag:W/%22574874e0-4e1%22	http://shop.azelab.com/js/timer.js	D:/NODEJS/Shop/shop.azelab.com/js/timer.js	(from http://shop.azelab.com/coming-soon.html)
11:23:18	25903/25903	---MCZ	200	added ('OK')	application/javascript	etag:W/%22574874dc-652f%22	http://shop.azelab.com/js/jquery.knob.js	D:/NODEJS/Shop/shop.azelab.com/js/jquery.knob.js	(from http://shop.azelab.com/coming-soon.html)
11:23:19	2633/2633	---M--	200	added ('OK')	image/png	etag:%22572cab48-a49%22	http://shop.azelab.com/images/logo-white.png	D:/NODEJS/Shop/shop.azelab.com/images/logo-white.png	(from http://shop.azelab.com/coming-soon.html)
11:23:20	8802/8802	---M--	200	added ('OK')	image/jpeg	etag:%22572cab3e-2262%22	http://shop.azelab.com/images/av_2.jpg	D:/NODEJS/Shop/shop.azelab.com/images/av_2.jpg	(from http://shop.azelab.com/wishlist.html)
11:23:20	8410/8410	---M--	200	added ('OK')	image/jpeg	etag:%22572cab5a-20da%22	http://shop.azelab.com/images/prd-1.jpg	D:/NODEJS/Shop/shop.azelab.com/images/prd-1.jpg	(from http://shop.azelab.com/wishlist.html)
11:23:21	5951/5951	---M--	200	added ('OK')	image/jpeg	etag:%22572cab5a-173f%22	http://shop.azelab.com/images/prd-2.jpg	D:/NODEJS/Shop/shop.azelab.com/images/prd-2.jpg	(from http://shop.azelab.com/wishlist.html)
11:23:22	5892/5892	---M--	200	added ('OK')	image/jpeg	etag:%22572cab5b-1704%22	http://shop.azelab.com/images/prd-3.jpg	D:/NODEJS/Shop/shop.azelab.com/images/prd-3.jpg	(from http://shop.azelab.com/wishlist.html)
11:23:22	214/214	---M--	200	added ('OK')	application/javascript	etag:%22574874df-d6%22	http://shop.azelab.com/js/review.js	D:/NODEJS/Shop/shop.azelab.com/js/review.js	(from http://shop.azelab.com/wishlist.html)
11:23:23	7099/7099	---M--	200	added ('OK')	image/jpeg	etag:%22572cab5b-1bbb%22	http://shop.azelab.com/images/prd-4.jpg	D:/NODEJS/Shop/shop.azelab.com/images/prd-4.jpg	(from http://shop.azelab.com/wishlist.html)
11:23:25	59380/59380	---MCZ	200	added ('OK')	application/javascript	etag:W/%22574874dc-e7f4%22	http://shop.azelab.com/js/jquery.elevatezoom.js	D:/NODEJS/Shop/shop.azelab.com/js/jquery.elevatezoom.js	(from http://shop.azelab.com/compare.html)
11:23:26	71177/71177	---MCZ	200	added ('OK')	application/javascript	etag:W/%22574874de-11609%22	http://shop.azelab.com/js/mediaelement-and-player.min.js	D:/NODEJS/Shop/shop.azelab.com/js/mediaelement-and-player.min.js	(from http://shop.azelab.com/compare.html)
11:23:28	533846/533846	---M--	200	added ('OK')	image/png	etag:%22572caba2-82556%22	http://shop.azelab.com/images/home-5/te-heading-bottom.png	D:/NODEJS/Shop/shop.azelab.com/images/home-5/te-heading-bottom.png	(from http://shop.azelab.com/css/style.css)
